hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M,UserGroup
24,40.678,-73.994,B02598,67083.0,135938.0,5105.0,4705.0,2825164.0,2387744.0,1937118.0,1529447.0,1107064.0,1
0,40.6036,-73.9923,B02682,27388.0,49683.0,4186.0,3988.0,1630282.0,1451658.0,1285358.0,1132435.0,982202.0,0
13,40.6881,-73.9606,B02617,39191.0,71188.0,3376.0,3535.0,3064631.0,2613680.0,2192691.0,1824553.0,1460118.0,1
2,41.016,-73.6678,B02512,36485.0,98828.0,7288.0,6976.0,207290.0,165387.0,123992.0,115372.0,94870.0,1
50,41.0931,-74.0127,B02617,42281.0,120313.0,5281.0,5394.0,304305.0,289148.0,235488.0,209649.0,159423.0,1
46,40.8739,-73.8379,B02617,22912.0,37440.0,9690.0,9410.0,1596833.0,1359520.0,1137546.0,875202.0,641589.0,0
28,40.8217,-73.8929,B02617,10160.0,17905.0,1862.0,1600.0,2861903.0,2460735.0,2043789.0,1712732.0,1381999.0,0
3,40.7633,-73.7725,B02598,49020.0,87204.0,2131.0,2000.0,1282023.0,1020777.0,767369.0,608124.0,504658.0,1
23,40.7478,-73.8552,B02617,18017.0,44659.0,4278.0,4056.0,2184527.0,1796007.0,1504068.0,1210288.0,964050.0,0
14,40.6837,-73.8721,B02617,21133.0,55070.0,5361.0,5465.0,2581001.0,2190116.0,1674968.0,1318784.0,975171.0,0
30,40.7493,-73.9731,B02617,71706.0,103667.0,7047.0,6840.0,3069598.0,2663780.0,2227738.0,1835151.0,1398464.0,1
4,40.8755,-73.8603,B02682,27159.0,50357.0,2152.0,2158.0,1910936.0,1762069.0,1487599.0,1200352.0,963683.0,0
28,40.642,-73.9043,B02617,35233.0,54306.0,1715.0,1875.0,2418736.0,2031199.0,1640900.0,1288289.0,960714.0,0
23,40.716,-73.8824,B02617,45458.0,85714.0,1807.0,1874.0,2865771.0,2454840.0,2022726.0,1587629.0,1207653.0,1
53,40.8227,-73.8179,B02617,35563.0,76600.0,2480.0,2794.0,1253621.0,929485.0,678493.0,531667.0,372833.0,1
46,40.8421,-73.8365,B02617,29671.0,61603.0,5519.0,5517.0,1722877.0,1428950.0,1136419.0,851737.0,614653.0,0
33,40.7061,-73.7456,B02617,30962.0,66506.0,2050.0,1913.0,1320685.0,1162955.0,996927.0,807258.0,621744.0,1
44,40.7215,-73.7767,B02617,35226.0,102857.0,1594.0,1456.0,1637382.0,1406065.0,1175453.0,936970.0,709751.0,1
24,40.8276,-73.202,B02617,43212.0,119505.0,3990.0,4115.0,323019.0,277300.0,221980.0,194810.0,125676.0,1
0,40.5815,-73.9671,B02598,18738.0,37414.0,5165.0,4995.0,1345728.0,1142128.0,932800.0,758022.0,597104.0,0
47,40.8905,-73.8591,B02617,20351.0,32262.0,4710.0,4780.0,1832860.0,1602828.0,1308038.0,1061317.0,848493.0,0
20,40.6015,-74.0066,B02682,30848.0,61429.0,1763.0,1666.0,1536587.0,1355504.0,1201893.0,1011812.0,856613.0,0
29,40.6938,-73.899,B02598,30081.0,62404.0,1571.0,1527.0,3014723.0,2534451.0,2124659.0,1677337.0,1181784.0,0
26,40.6474,-73.7025,B02617,40948.0,94609.0,4751.0,4870.0,813010.0,640390.0,522869.0,402389.0,303936.0,1
18,40.9254,-73.7882,B02598,22196.0,62235.0,5599.0,5812.0,584343.0,490655.0,393069.0,315583.0,217564.0,0
20,40.6024,-74.0102,B02617,38056.0,100099.0,2081.0,1993.0,1511365.0,1358212.0,1163585.0,980552.0,805095.0,1
48,40.6037,-73.974,B02598,24383.0,50189.0,3161.0,3141.0,1749357.0,1533684.0,1364798.0,1250996.0,1053201.0,0
33,40.6084,-74.0768,B02617,32351.0,70573.0,2769.0,2589.0,975623.0,797651.0,574794.0,401454.0,281254.0,1
1,40.8379,-73.8347,B02617,29590.0,65099.0,3780.0,3559.0,1656189.0,1390834.0,1083958.0,754951.0,588541.0,1
5,40.7453,-73.9949,B02598,87034.0,116653.0,6662.0,6402.0,2675875.0,2332715.0,1957063.0,1602718.0,1261007.0,1
5,40.9286,-73.8166,B02617,51944.0,139353.0,3617.0,3519.0,871971.0,780418.0,631011.0,507856.0,411637.0,1
10,40.6559,-73.5941,B02617,30492.0,56213.0,4170.0,3849.0,527302.0,447177.0,383489.0,311368.0,252926.0,0
41,40.8617,-73.1285,B02598,41703.0,97857.0,4399.0,4403.0,340109.0,275154.0,236126.0,202059.0,167735.0,1
48,40.6913,-73.9028,B02617,25166.0,48052.0,3526.0,3663.0,3137895.0,2592692.0,2140253.0,1613569.0,1234425.0,0
37,40.6307,-73.9054,B02617,36659.0,63250.0,2756.0,2887.0,2193271.0,1756319.0,1391841.0,1086211.0,795660.0,0
7,40.8037,-72.9051,B02617,33655.0,92381.0,7026.0,6826.0,187516.0,160837.0,140676.0,131687.0,78585.0,1
43,40.861,-73.8904,B02682,13390.0,19163.0,4757.0,4757.0,2267753.0,2044448.0,1873948.0,1692877.0,1443288.0,0
23,40.6597,-73.9586,B02598,40075.0,80037.0,3023.0,3188.0,2909013.0,2667025.0,2300418.0,1933066.0,1506866.0,1
54,40.7436,-73.9235,B02617,35165.0,53443.0,3581.0,3727.0,3255525.0,2744710.0,2354287.0,1814097.0,1284436.0,0
16,40.7535,-73.5866,B02617,33359.0,83601.0,4318.0,4233.0,491824.0,422001.0,345435.0,260815.0,179030.0,1
59,40.6891,-73.4699,B02598,43132.0,125304.0,4804.0,4773.0,489201.0,412772.0,347428.0,316144.0,257883.0,1
29,41.1068,-74.0193,B02598,23788.0,51181.0,8277.0,7975.0,277931.0,254661.0,234443.0,222293.0,167280.0,0
29,40.7402,-73.8717,B02617,23422.0,60735.0,3700.0,3691.0,2546385.0,2041326.0,1598946.0,1314939.0,1026131.0,0
34,40.7355,-73.9965,B02598,80409.0,134512.0,6728.0,6286.0,2736101.0,2312042.0,1935754.0,1510923.0,1200481.0,1
29,40.7048,-73.6726,B02598,40348.0,101442.0,5484.0,5617.0,929903.0,805253.0,627050.0,488980.0,359600.0,1
51,40.6793,-73.9295,B02682,31102.0,40357.0,2874.0,2658.0,3056673.0,2615385.0,2199625.0,1834021.0,1456318.0,0
5,40.6165,-74.0679,B02598,29244.0,32778.0,2217.0,2204.0,1095689.0,899676.0,711756.0,509253.0,344002.0,0
8,40.6391,-73.6665,B02617,45551.0,93229.0,5202.0,5319.0,593355.0,496724.0,396212.0,322237.0,221309.0,1
5,40.8658,-73.9276,B02617,24163.0,47992.0,4069.0,3960.0,2277285.0,2040753.0,1736759.0,1404284.0,1099422.0,0
23,41.0463,-73.944,B02598,21947.0,88068.0,3137.0,3212.0,207257.0,171995.0,129571.0,107881.0,79522.0,1
31,40.8672,-73.9059,B02512,21456.0,38469.0,3802.0,3751.0,2255062.0,2073948.0,1820146.0,1557275.0,1226743.0,0
55,41.1618,-73.9353,B02682,41953.0,110972.0,3873.0,3929.0,207460.0,164001.0,141926.0,107167.0,97836.0,1
57,40.6954,-73.9358,B02512,19936.0,33333.0,2781.0,2686.0,3338892.0,2797234.0,2253841.0,1766036.0,1349660.0,0
16,40.9595,-73.8827,B02682,40528.0,83500.0,6288.0,5973.0,561848.0,479414.0,376964.0,317118.0,242380.0,1
41,40.6962,-73.9435,B02617,13910.0,18850.0,2938.0,2749.0,3310422.0,2796711.0,2267200.0,1802154.0,1381313.0,0
48,40.8078,-73.1062,B02617,36875.0,102938.0,950.0,987.0,322857.0,236270.0,210515.0,180417.0,134286.0,1
22,40.6673,-73.9083,B02598,9505.0,14347.0,6039.0,6920.0,2640433.0,2206479.0,1876063.0,1575809.0,1297604.0,0
9,40.7111,-73.9866,B02617,15294.0,23574.0,2730.0,2670.0,2967744.0,2439358.0,1859274.0,1489979.0,1192808.0,0
25,40.6772,-73.9436,B02617,28015.0,41165.0,4753.0,4657.0,3018529.0,2643221.0,2214926.0,1862461.0,1503233.0,0
19,40.7577,-73.9894,B02598,16767.0,16394.0,1027.0,996.0,2749233.0,2343945.0,2045736.0,1760461.0,1408741.0,0
10,40.7125,-73.7847,B02617,43537.0,52788.0,3786.0,3660.0,1760723.0,1527032.0,1281559.0,1015583.0,790232.0,0
52,40.7157,-73.9445,B02617,52567.0,85058.0,2786.0,2838.0,3414682.0,2901544.0,2385090.0,1873118.0,1400540.0,1
9,40.6126,-73.9481,B02682,31023.0,62989.0,2068.0,2168.0,1942601.0,1769264.0,1518531.0,1266449.0,1050155.0,0
49,40.8728,-73.9047,B02598,20567.0,38018.0,7732.0,8181.0,2207713.0,2000148.0,1781441.0,1441244.0,1171716.0,0
16,40.6759,-73.95,B02598,35966.0,53563.0,4776.0,5234.0,3044837.0,2637257.0,2228058.0,1848204.0,1492050.0,0
49,40.7133,-73.8407,B02682,66534.0,161750.0,1590.0,1492.0,2294397.0,1992560.0,1700572.0,1406121.0,1063466.0,1
16,40.7135,-73.7944,B02617,28971.0,47907.0,4708.0,4543.0,1855504.0,1624534.0,1352297.0,1090925.0,835258.0,0
41,40.7547,-73.9662,B02598,91954.0,134500.0,7350.0,7284.0,3133747.0,2644986.0,2207723.0,1833878.0,1439864.0,1
11,40.6016,-73.9726,B02598,24904.0,55938.0,1977.0,1887.0,1673577.0,1476098.0,1328860.0,1193563.0,969252.0,0
43,40.7685,-73.9291,B02598,30131.0,50072.0,3376.0,3384.0,3325698.0,2763808.0,2183046.0,1703555.0,1337755.0,0
53,40.9228,-73.8931,B02682,42326.0,99333.0,3873.0,4434.0,1258222.0,1065145.0,807475.0,627475.0,473948.0,1
19,40.7178,-73.879,B02617,42813.0,82375.0,1546.0,1496.0,2915603.0,2443335.0,2008323.0,1581127.0,1180309.0,1
33,40.7827,-73.2875,B02617,26862.0,56929.0,6777.0,6731.0,400632.0,344625.0,299656.0,226672.0,177992.0,0
17,40.5888,-73.9496,B02617,29909.0,60982.0,4641.0,4402.0,1561123.0,1338737.0,1112230.0,912099.0,731498.0,0
29,40.892,-73.5619,B02617,55500.0,155625.0,3696.0,3473.0,79002.0,82885.0,76209.0,65355.0,58171.0,1
4,40.7409,-73.6616,B02682,41092.0,115194.0,4039.0,3936.0,688327.0,583526.0,462078.0,361151.0,286028.0,1
40,40.6554,-73.9229,B02512,28491.0,45868.0,2149.0,2239.0,2728687.0,2399709.0,2040843.0,1679968.0,1323024.0,0
48,40.6613,-73.9241,B02617,23750.0,45581.0,5151.0,5305.0,2783821.0,2427179.0,2057147.0,1769912.0,1434264.0,0
16,40.8422,-73.9252,B02682,16274.0,33938.0,4909.0,4346.0,2574184.0,2237156.0,1981568.0,1755688.0,1433278.0,0
7,40.7399,-73.8093,B02598,24836.0,64500.0,4543.0,4316.0,1889631.0,1630654.0,1352347.0,1060170.0,800856.0,0
0,40.6298,-74.1471,B02617,30507.0,65345.0,3630.0,3778.0,618430.0,520036.0,436016.0,344091.0,270167.0,1
25,40.6135,-74.1169,B02617,35393.0,71331.0,3199.0,3142.0,604256.0,491735.0,421542.0,366770.0,316596.0,1
16,40.6387,-73.9714,B02617,25508.0,51290.0,6290.0,6248.0,2461331.0,2212735.0,1984805.0,1743467.0,1448036.0,0
43,40.8227,-73.87,B02598,19981.0,39643.0,1876.0,1976.0,2593276.0,2171112.0,1795242.0,1307858.0,1013335.0,0
18,40.7413,-73.8658,B02617,24257.0,54286.0,4491.0,4902.0,2366283.0,1986508.0,1591708.0,1293726.0,1017686.0,0
14,40.6237,-73.9769,B02682,25625.0,58266.0,2929.0,2772.0,2170523.0,1931432.0,1731543.0,1529098.0,1299173.0,0
18,40.5754,-73.9765,B02598,27158.0,43773.0,5533.0,5341.0,1302392.0,1116559.0,899509.0,706414.0,553649.0,0
26,40.8237,-73.944,B02682,28863.0,53633.0,5875.0,5638.0,2766760.0,2452822.0,2086150.0,1743801.0,1397414.0,0
14,40.6757,-73.8812,B02598,27359.0,40405.0,3012.0,2977.0,2618472.0,2111524.0,1686639.0,1306510.0,1040090.0,0
57,40.8513,-73.3113,B02682,47145.0,157240.0,2933.0,2807.0,261685.0,199231.0,184011.0,155497.0,127995.0,1
4,40.8527,-73.8922,B02617,12072.0,20576.0,3470.0,3472.0,2314261.0,2094823.0,1889766.0,1725695.0,1505147.0,0
4,40.8847,-73.9154,B02598,47813.0,85500.0,1314.0,1309.0,2150851.0,1807462.0,1502451.0,1194067.0,862273.0,1
35,40.8952,-73.8628,B02682,19529.0,40208.0,4194.0,4302.0,1642426.0,1417352.0,1192230.0,970563.0,759093.0,0
42,40.7726,-73.9037,B02598,32168.0,60119.0,2241.0,2268.0,3154845.0,2575866.0,2038081.0,1500299.0,1108196.0,0
15,40.8582,-73.8986,B02617,15672.0,28309.0,4842.0,4604.0,2298437.0,2082559.0,1897013.0,1717991.0,1447773.0,0
55,40.9476,-73.8983,B02617,23831.0,32029.0,4889.0,4756.0,746482.0,573423.0,408593.0,312769.0,243973.0,0
1,40.8447,-73.5622,B02598,75543.0,218333.0,7783.0,8099.0,207457.0,172156.0,127878.0,86027.0,63696.0,1
41,40.8962,-73.863,B02598,45143.0,63819.0,1537.0,1548.0,1669064.0,1442862.0,1218318.0,983662.0,777586.0,0
40,40.6808,-73.8304,B02682,29974.0,87880.0,4006.0,4024.0,1953712.0,1533254.0,1242527.0,960696.0,753621.0,1
42,40.8164,-73.943,B02598,24781.0,38165.0,6327.0,6185.0,2883897.0,2488904.0,2200153.0,1829694.0,1469736.0,0
37,40.8494,-73.9065,B02598,15137.0,24621.0,3919.0,4185.0,2436371.0,2195100.0,1918032.0,1710894.0,1487475.0,0
53,40.6658,-73.8425,B02617,36432.0,58685.0,6559.0,6202.0,1874693.0,1526621.0,1220688.0,889159.0,632035.0,0
27,40.7047,-73.8301,B02598,41660.0,66917.0,3926.0,3890.0,2182539.0,1890202.0,1523716.0,1206583.0,941464.0,1
19,40.8665,-73.9227,B02512,17986.0,37491.0,9504.0,9338.0,2289158.0,2040944.0,1820691.0,1491091.0,1131305.0,0
7,40.8678,-73.8934,B02598,16000.0,22750.0,4009.0,3943.0,2191027.0,2008302.0,1817439.0,1632251.0,1306918.0,0
7,40.8322,-73.944,B02682,24552.0,52519.0,8613.0,8108.0,2662338.0,2325745.0,1934806.0,1655725.0,1328900.0,0
36,40.7099,-73.9623,B02598,47087.0,89241.0,3806.0,3607.0,3182932.0,2589207.0,2118782.0,1714326.0,1388508.0,1
43,40.8372,-73.916,B02598,17823.0,21933.0,5453.0,5293.0,2655042.0,2295055.0,2011250.0,1778006.0,1520296.0,0
59,40.887,-73.7797,B02617,38814.0,71771.0,6897.0,6623.0,750824.0,589926.0,476478.0,354013.0,245901.0,1
44,40.7368,-74.0021,B02617,88100.0,136731.0,5991.0,5872.0,2593790.0,2212623.0,1847233.0,1484374.0,1149831.0,1
58,40.831,-73.8846,B02682,17337.0,34738.0,4515.0,4365.0,2511677.0,2161796.0,1955328.0,1681234.0,1451221.0,0
1,41.0926,-74.0747,B02598,35563.0,87321.0,5381.0,5612.0,281861.0,267186.0,233977.0,188926.0,165233.0,1
46,40.5965,-73.9727,B02617,23077.0,52024.0,2665.0,2829.0,1539367.0,1384893.0,1237032.0,1089948.0,839827.0,0
30,40.5746,-73.9779,B02598,10903.0,12302.0,1083.0,1012.0,1177309.0,954099.0,759004.0,570373.0,473796.0,0
5,40.8349,-73.9143,B02598,13279.0,30587.0,5071.0,5112.0,2689960.0,2367249.0,2038451.0,1812735.0,1513862.0,0
59,40.8974,-73.8511,B02682,24518.0,45625.0,3952.0,3937.0,1580816.0,1359289.0,1166970.0,925997.0,717279.0,0
9,40.8199,-73.8219,B02682,18600.0,21508.0,5417.0,6198.0,1635733.0,1141614.0,842724.0,632227.0,483683.0,0
17,40.8499,-73.9166,B02617,18419.0,27102.0,4887.0,4761.0,2468824.0,2176444.0,1936329.0,1684054.0,1450090.0,0
59,41.22,-73.9011,B02617,39084.0,63418.0,3248.0,3241.0,148483.0,128778.0,97547.0,78788.0,55479.0,0
36,40.7655,-73.9065,B02617,35613.0,65313.0,2267.0,2197.0,3200192.0,2629443.0,2045925.0,1428616.0,1097823.0,1
41,40.64,-73.9485,B02598,31385.0,49727.0,4255.0,4135.0,2670087.0,2436854.0,2158863.0,1825601.0,1451691.0,0
47,40.6244,-73.9406,B02617,31847.0,62784.0,3988.0,3509.0,2272576.0,2002440.0,1772473.0,1468101.0,1164455.0,0
18,40.7578,-73.0215,B02598,36738.0,66736.0,4822.0,4910.0,178748.0,164010.0,134877.0,124439.0,95516.0,1
20,40.6071,-73.9901,B02598,20319.0,55231.0,3565.0,3684.0,1739332.0,1525424.0,1348580.0,1201924.0,1055453.0,0
47,40.745,-73.9114,B02617,31080.0,52368.0,6339.0,6119.0,3288516.0,2666607.0,1967037.0,1568043.0,1182582.0,0
57,40.643,-73.9429,B02598,25922.0,58819.0,2318.0,2412.0,2710571.0,2455147.0,2126288.0,1746534.0,1382472.0,0
44,40.703,-73.8824,B02682,36218.0,76250.0,2807.0,2710.0,2850222.0,2447499.0,2043799.0,1651020.0,1250218.0,1
12,40.8172,-73.8612,B02617,18042.0,33118.0,6115.0,6056.0,2535507.0,2057190.0,1472646.0,1113864.0,774066.0,0
46,40.765,-73.9842,B02617,73140.0,101912.0,9600.0,8702.0,2668708.0,2333282.0,2032419.0,1701824.0,1384012.0,1
35,40.6982,-73.899,B02617,32808.0,54167.0,3547.0,3452.0,3130019.0,2575777.0,2153786.0,1719956.0,1231211.0,0
5,40.7022,-73.957,B02617,17314.0,26477.0,6907.0,6821.0,3220440.0,2632769.0,2144955.0,1795122.0,1433033.0,0
28,40.8778,-73.8914,B02598,35633.0,46127.0,3122.0,3138.0,2121964.0,1947750.0,1720738.0,1464960.0,1143262.0,0
30,40.7527,-73.7941,B02617,30712.0,76912.0,2788.0,2988.0,1601586.0,1327925.0,1074524.0,808644.0,541531.0,1
12,40.8195,-73.9014,B02617,17244.0,27099.0,6093.0,6420.0,2946448.0,2552016.0,2126288.0,1732894.0,1402986.0,0
45,40.8403,-73.9176,B02617,15537.0,26000.0,5275.0,5177.0,2617836.0,2243027.0,1978003.0,1764657.0,1497742.0,0
14,40.6315,-73.9755,B02682,15998.0,30659.0,4028.0,4051.0,2271459.0,2075815.0,1879322.0,1628971.0,1357659.0,0
29,40.6893,-73.9993,B02598,68073.0,107198.0,2025.0,2142.0,2704611.0,2300719.0,1843247.0,1374061.0,946981.0,1
4,40.8389,-73.7069,B02682,41794.0,86237.0,6627.0,6601.0,212026.0,122346.0,114551.0,101991.0,49753.0,1
15,40.6739,-73.9555,B02617,32333.0,62621.0,3576.0,3639.0,3041131.0,2645563.0,2282860.0,1891284.0,1521964.0,0
24,40.6817,-73.7433,B02682,36136.0,83700.0,1634.0,1740.0,1205812.0,1000349.0,818965.0,670005.0,520074.0,1
59,40.726,-74.0075,B02617,94809.0,147738.0,2674.0,2663.0,2414611.0,2002345.0,1674906.0,1347832.0,1083990.0,1
10,40.7199,-73.9407,B02598,55737.0,101607.0,3816.0,3644.0,3406223.0,2936745.0,2412986.0,1905673.0,1394353.0,1
32,40.7628,-73.9736,B02682,94063.0,163750.0,266.0,257.0,2941158.0,2516971.0,2135283.0,1824474.0,1428996.0,1
53,40.9088,-73.8989,B02682,40799.0,75547.0,1609.0,1624.0,1490523.0,1234831.0,1020033.0,779174.0,553216.0,1
13,40.6582,-73.833,B02617,31494.0,80263.0,7966.0,7226.0,1645710.0,1280894.0,948167.0,719799.0,538978.0,1
33,40.7557,-73.9161,B02598,27101.0,51964.0,2482.0,2556.0,3228276.0,2685810.0,2164295.0,1541368.0,1137235.0,0
45,40.8485,-73.9392,B02598,29120.0,73973.0,8178.0,7688.0,2445383.0,2107004.0,1825247.0,1564120.0,1297968.0,1
56,40.9769,-73.7893,B02617,73245.0,183250.0,5611.0,5623.0,481791.0,412155.0,313595.0,250403.0,186409.0,1
52,40.6461,-73.9615,B02617,27462.0,41571.0,5907.0,5759.0,2696116.0,2480109.0,2180796.0,1866049.0,1480680.0,0
14,40.7232,-73.9528,B02617,53281.0,81691.0,1537.0,1505.0,3375105.0,2811887.0,2331717.0,1903357.0,1439581.0,1
18,40.5757,-74.1688,B02617,36099.0,63362.0,6855.0,6681.0,496789.0,440438.0,385451.0,326305.0,283506.0,0
57,40.7245,-73.7041,B02617,49135.0,122865.0,5233.0,5016.0,1128397.0,925303.0,726040.0,582709.0,461754.0,1
58,41.0086,-73.8522,B02512,65388.0,130586.0,4557.0,4570.0,359193.0,289530.0,243378.0,188710.0,145308.0,1
12,40.6766,-73.7258,B02617,37124.0,95938.0,6939.0,6932.0,1011660.0,818975.0,707854.0,556543.0,428508.0,1
28,40.6662,-73.8069,B02617,20878.0,74028.0,1064.0,1123.0,1540946.0,1181999.0,940037.0,743074.0,580902.0,1
33,40.8193,-73.9534,B02617,17450.0,42146.0,8316.0,8022.0,2684432.0,2406856.0,2021944.0,1678776.0,1349988.0,0
50,40.7064,-73.9064,B02598,31115.0,46250.0,4670.0,4587.0,3318054.0,2702798.0,2185142.0,1771369.0,1308735.0,0
22,40.7592,-73.9788,B02617,71750.0,120217.0,1008.0,914.0,2849725.0,2449195.0,2101317.0,1816678.0,1431394.0,1
12,40.8008,-72.8897,B02617,22942.0,50424.0,6138.0,6251.0,182778.0,157883.0,111607.0,91831.0,71468.0,0
17,40.7534,-73.8222,B02682,18970.0,44535.0,5343.0,5118.0,1827155.0,1483378.0,1242505.0,1057161.0,811848.0,0
21,40.6523,-73.9736,B02682,65000.0,98603.0,2246.0,2306.0,2783302.0,2492883.0,2127054.0,1784693.0,1381923.0,1
59,41.0333,-73.7749,B02617,40791.0,83079.0,4217.0,4173.0,247377.0,220081.0,200688.0,160072.0,135495.0,1
45,40.6681,-73.6849,B02617,52216.0,109868.0,7318.0,7093.0,881361.0,724333.0,597131.0,473232.0,344661.0,1
17,40.6107,-74.0016,B02617,23122.0,53813.0,4103.0,4132.0,1738113.0,1519824.0,1351039.0,1167313.0,984381.0,0
5,40.7003,-73.8084,B02512,19139.0,44828.0,2396.0,2302.0,1984417.0,1655879.0,1369646.0,1058566.0,827954.0,0
3,40.8071,-73.9206,B02617,16380.0,22771.0,5760.0,5651.0,3072707.0,2702492.0,2303656.0,1873832.0,1462606.0,0
45,40.8323,-73.8647,B02617,19865.0,36016.0,4899.0,4889.0,2330394.0,2013326.0,1745445.0,1328995.0,1143966.0,0
31,40.8687,-73.9009,B02617,19747.0,42266.0,4101.0,3944.0,2233044.0,2031662.0,1814091.0,1566789.0,1258378.0,0
14,40.7452,-73.8913,B02617,30911.0,54906.0,3807.0,4213.0,2994366.0,2357870.0,1792464.0,1240232.0,995008.0,0
22,40.6833,-73.9941,B02617,74976.0,154375.0,4700.0,4543.0,2820198.0,2398188.0,1999341.0,1557791.0,1155226.0,1
21,40.9141,-73.8516,B02617,35945.0,76765.0,5448.0,5386.0,1145745.0,980109.0,819941.0,681355.0,528588.0,1
51,40.8624,-73.9014,B02617,16351.0,21052.0,7547.0,7931.0,2326497.0,2099870.0,1894349.0,1659813.0,1404308.0,0
6,40.6393,-74.0057,B02598,16627.0,41047.0,4862.0,5240.0,2208273.0,1909328.0,1574546.0,1238092.0,981132.0,0
41,40.7023,-73.8277,B02598,27412.0,65625.0,4285.0,4219.0,2117706.0,1824847.0,1447206.0,1127417.0,913296.0,1
22,40.8523,-73.5227,B02598,54659.0,150208.0,2888.0,2865.0,160145.0,120851.0,104714.0,75343.0,45063.0,1
13,40.7518,-73.4147,B02682,31788.0,105865.0,4117.0,4121.0,471168.0,383468.0,325250.0,234898.0,183023.0,1
23,41.0171,-73.7541,B02682,41159.0,102639.0,2808.0,2531.0,319475.0,272183.0,230090.0,149961.0,129597.0,1
9,40.6923,-73.8098,B02617,25000.0,69630.0,1974.0,1930.0,1838783.0,1551064.0,1224127.0,986375.0,799067.0,1
9,40.6043,-73.9761,B02682,26607.0,49417.0,3752.0,3786.0,1789335.0,1573637.0,1394472.0,1272209.0,1085307.0,0
3,40.7507,-73.8951,B02617,28300.0,45299.0,6767.0,6476.0,3115539.0,2368471.0,1759911.0,1304960.0,947375.0,0
12,41.0357,-73.7813,B02512,27500.0,76438.0,6206.0,6224.0,287710.0,246046.0,211184.0,180795.0,149363.0,1
11,40.6541,-74.0086,B02617,16869.0,34931.0,1506.0,1638.0,2373084.0,1914885.0,1549396.0,1229687.0,899146.0,0
3,40.8837,-73.8633,B02598,21402.0,40282.0,1738.0,1955.0,1955187.0,1702137.0,1455310.0,1191656.0,933354.0,0
10,40.7747,-73.0489,B02512,45615.0,85899.0,4485.0,4588.0,264276.0,226977.0,208305.0,159520.0,133313.0,1
40,40.7487,-73.8648,B02617,19288.0,45761.0,8990.0,8285.0,2412653.0,1798056.0,1457786.0,1190149.0,981295.0,0
6,40.7046,-73.9095,B02598,26552.0,62991.0,5459.0,4909.0,3296525.0,2806349.0,2211619.0,1755323.0,1289326.0,0
21,40.7479,-73.7777,B02617,31512.0,84625.0,1017.0,999.0,1523591.0,1289651.0,972459.0,793600.0,652137.0,1
18,41.1648,-74.0965,B02598,51607.0,137679.0,3428.0,3637.0,164694.0,125836.0,97435.0,56785.0,43290.0,1
43,41.0188,-73.9216,B02617,45659.0,120795.0,4111.0,4253.0,226173.0,177780.0,147957.0,106804.0,87447.0,1
8,40.9475,-73.7266,B02598,64531.0,149145.0,2872.0,2885.0,270530.0,230845.0,175526.0,111235.0,106855.0,1
48,40.7379,-73.5304,B02598,40705.0,113886.0,4750.0,4723.0,556331.0,471704.0,395914.0,314761.0,259238.0,1
34,40.8491,-73.8624,B02617,34773.0,63500.0,2365.0,2342.0,2038428.0,1872935.0,1663703.0,1447684.0,1173868.0,0
48,40.8083,-73.9585,B02617,37436.0,62331.0,3181.0,3379.0,2762985.0,2374357.0,2068289.0,1772432.0,1400113.0,0
33,40.7687,-73.9848,B02617,102633.0,159222.0,5858.0,5465.0,2708058.0,2356798.0,2042773.0,1683792.0,1389053.0,1
47,40.6389,-73.9896,B02617,18002.0,37813.0,5780.0,5895.0,2448868.0,2138972.0,1783015.0,1499156.0,1233738.0,0
13,40.8992,-73.866,B02598,48269.0,66194.0,1637.0,1870.0,1596060.0,1384376.0,1134413.0,926412.0,746304.0,1
11,40.7118,-73.9414,B02617,38547.0,87652.0,2920.0,2899.0,3424974.0,2902664.0,2377724.0,1830037.0,1404618.0,1
19,40.8302,-73.9418,B02512,25351.0,40145.0,6820.0,6132.0,2741780.0,2433560.0,2048944.0,1722707.0,1394746.0,0
0,40.9533,-73.8868,B02682,36578.0,72847.0,4919.0,4605.0,681383.0,502746.0,395667.0,326065.0,263139.0,1
30,40.7326,-73.9878,B02682,54167.0,123889.0,5197.0,5291.0,2905923.0,2452960.0,1989868.0,1578279.0,1177359.0,1
27,40.877,-73.1569,B02598,50594.0,104956.0,5345.0,5220.0,250777.0,201261.0,182207.0,138103.0,112151.0,1
13,40.6691,-73.8238,B02617,31640.0,80694.0,3102.0,2762.0,1565998.0,1230359.0,943821.0,766851.0,581863.0,1
0,40.6871,-73.8364,B02617,21409.0,71776.0,3426.0,3635.0,2127801.0,1737007.0,1350441.0,1035724.0,857661.0,1
37,40.7652,-73.867,B02617,31031.0,59602.0,1404.0,1741.0,2369337.0,1818686.0,1373489.0,1116752.0,911050.0,0
18,40.8427,-73.9062,B02617,19265.0,31790.0,3537.0,3304.0,2504082.0,2213519.0,1946399.0,1721354.0,1535231.0,0
5,40.8636,-73.8492,B02682,34125.0,66625.0,1899.0,1829.0,1922281.0,1728612.0,1482891.0,1208208.0,947619.0,1
21,40.789,-73.9544,B02617,54493.0,118317.0,3625.0,3599.0,3069427.0,2546281.0,2115793.0,1730992.0,1373189.0,1
